"gene_ID"	"chromosome"	"log2FoldChange"	"padj"	"abs"
"HCON_00000695"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.689910962509197	0.00448154390257901	0.689910962509197
"HCON_00000700"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.284198773719052	0.0488203246254252	0.284198773719052
"HCON_00000710"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.931631060946215	0.573410449530846	0.931631060946215
"HCON_00000720"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.29969909260754	2.59120889030936e-08	1.29969909260754
"HCON_00000730"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.788420725932281	3.66714209590509e-10	0.788420725932281
"HCON_00000740"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.0034651639549	5.59422108789994e-11	1.0034651639549
"HCON_00000790"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.296547207545983	0.0159908673375877	0.296547207545983
"HCON_00000800"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.242527266699516	0.0136026461250736	0.242527266699516
"HCON_00000810"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.61997259034764	1.58792127640584e-06	0.61997259034764
"HCON_00000820"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.844352429310193	3.38521538074782e-07	0.844352429310193
"HCON_00000900"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-7.91825686423728	1.39536560528009e-54	7.91825686423728
"HCON_00000920"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.537796412627805	1.22006375670085e-08	0.537796412627805
"HCON_00000940"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.365213667408199	0.000283765660494222	0.365213667408199
"HCON_00000980"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.02004685986605	2.66174578292249e-21	1.02004685986605
"HCON_00001000"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.129386722627962	0.813483395213023	0.129386722627962
"HCON_00001005"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.377376923980673	0.273827439215844	0.377376923980673
"HCON_00001040"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.39062250225724	8.18468493548995e-19	1.39062250225724
"HCON_00001045"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.13569088894532	7.51719931258628e-09	1.13569088894532
"HCON_00001070"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.17002176198432	0.123030889116512	1.17002176198432
"HCON_00001080"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.39714332936211	1.8597231240862e-10	1.39714332936211
"HCON_00001100"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.247157899026941	0.0630909199136495	0.247157899026941
"HCON_00001120"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.0678037588759867	0.757588304932459	0.0678037588759867
"HCON_00001130"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.41558864524869	7.46765295444664e-08	2.41558864524869
"HCON_00001160"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.94157771389992	3.92673889913479e-11	1.94157771389992
"HCON_00001180"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	2.10210837725423	6.45563495740495e-52	2.10210837725423
"HCON_00001190"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	2.14819567369948	1.89480145588576e-51	2.14819567369948
"HCON_00001200"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.0457691980971378	0.926122168256971	0.0457691980971378
"HCON_00001210"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.14555498672423	0.01038173060284	1.14555498672423
"HCON_00001220"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.659506829273159	8.32634834447116e-11	0.659506829273159
"HCON_00001250"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.678179860436827	0.0887457568832533	0.678179860436827
"HCON_00001260"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-3.65767661315671	2.83631225656102e-19	3.65767661315671
"HCON_00001270"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.587250462419188	4.42434646467584e-07	0.587250462419188
"HCON_00001280"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.28599334242398	0.00721774887747071	1.28599334242398
"HCON_00001310"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.05323933568204	5.5242521734589e-18	1.05323933568204
"HCON_00001320"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.954370857411543	1.01298374441027e-14	0.954370857411543
"HCON_00001330"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.447282019636792	0.0032783346495619	0.447282019636792
"HCON_00001360"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.63219808173979	3.39987761992733e-59	2.63219808173979
"HCON_00001370"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.90717950801968	4.0101346512669e-22	1.90717950801968
"HCON_00001380"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.898505072651693	0.00359115034913993	0.898505072651693
"HCON_00001390"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.27620067566095	4.46889499350947e-06	1.27620067566095
"HCON_00001400"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.39918773754919	1.14546935284562e-10	1.39918773754919
"HCON_00001405"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.125470939631469	0.326766450385382	0.125470939631469
"HCON_00001410"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.460270481371671	1.13700819648962e-06	0.460270481371671
"HCON_00001420"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.628325136471678	0.000398224141702042	0.628325136471678
"HCON_00001430"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	2.25359595102921	4.3588847442698e-54	2.25359595102921
"HCON_00001440"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.744518556619932	4.71338983722026e-07	0.744518556619932
"HCON_00001450"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.607764387624628	0.00154479106473356	0.607764387624628
"HCON_00001460"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.108332262454302	0.314631655944289	0.108332262454302
"HCON_00001470"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.112011800782985	0.417820731469407	0.112011800782985
"HCON_00001480"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	3.70534590870075	2.69175225951851e-21	3.70534590870075
"HCON_00001485"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.13305742884624	0.071008169399489	2.13305742884624
"HCON_00001490"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-6.80468269161308	3.94201989163459e-10	6.80468269161308
"HCON_00001500"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.04010294440671	0.714639523482889	0.04010294440671
"HCON_00001510"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.78049892248766	1.92289674781924e-23	1.78049892248766
"HCON_00001520"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-9.15900762468703	1.73803638398232e-13	9.15900762468703
"HCON_00001525"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.361608227510581	0.431127063838169	0.361608227510581
"HCON_00001530"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.218383616599205	0.175201529887612	0.218383616599205
"HCON_00001550"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.935986783583062	6.94988637092764e-05	0.935986783583062
"HCON_00001560"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.398119254862758	0.164728458565568	0.398119254862758
"HCON_00001570"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.69303830999048	1.64250748330038e-05	0.69303830999048
"HCON_00001590"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-5.34863243135636	0.00144846328698412	5.34863243135636
"HCON_00001630"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.60473559301207	1.45758283178794e-38	1.60473559301207
"HCON_00001640"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.436015550331042	0.0280363075564805	0.436015550331042
"HCON_00001645"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	2.03323837151034	4.37864387617617e-51	2.03323837151034
"HCON_00001660"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.1320418255593	9.98399645586352e-14	1.1320418255593
"HCON_00001670"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.95773193225887	2.8679838936835e-06	1.95773193225887
"HCON_00001680"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.46145200650764	3.10585990023489e-18	1.46145200650764
"HCON_00001690"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.137741547088412	0.898711156736068	0.137741547088412
"HCON_00001695"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.442608120020697	0.0363304004661582	0.442608120020697
"HCON_00001700"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.58308970922392	1.55245595701155e-19	1.58308970922392
"HCON_00001710"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.30200383925931	0.477312477333439	0.30200383925931
"HCON_00001740"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	3.61664787865028	5.8575623486177e-12	3.61664787865028
"HCON_00001745"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.83865661866607	0.473137239681408	0.83865661866607
"HCON_00001760"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.60080599991166	2.28188036826706e-72	2.60080599991166
"HCON_00001770"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-4.84524517843038	1.01811600424253e-78	4.84524517843038
"HCON_00001790"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.45334264086636	1.07891543296229e-18	1.45334264086636
"HCON_00001810"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-3.95193160370097	3.32635787482247e-08	3.95193160370097
"HCON_00001820"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.60020464931855	4.71280994595811e-07	1.60020464931855
"HCON_00001830"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.10558897893682	7.52268310313313e-15	2.10558897893682
"HCON_00001840"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.101513216699233	0.612643704617675	0.101513216699233
"HCON_00001850"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.642624690227843	5.74818118679906e-08	0.642624690227843
"HCON_00001860"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	3.77170812424949	9.26482094893257e-47	3.77170812424949
"HCON_00001865"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.462051869425013	0.0161028730881183	0.462051869425013
"HCON_00001890"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.65026742146473	2.05081306392195e-44	1.65026742146473
"HCON_00001900"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.71083535847747	2.46684680804586e-17	2.71083535847747
"HCON_00001910"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-5.7951654316153	1.39866443228597e-21	5.7951654316153
"HCON_00001930"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.94327076835956	0.311325822906286	1.94327076835956
"HCON_00001940"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-4.73711391248148	5.98500241686403e-13	4.73711391248148
"HCON_00001960"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-3.49395866568649	4.64185193231615e-14	3.49395866568649
"HCON_00001980"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.660845971717418	6.12153875186104e-06	0.660845971717418
"HCON_00002000"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.951659344912125	0.0019764397859004	0.951659344912125
"HCON_00002020"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.234756963754267	0.174337412091892	0.234756963754267
"HCON_00002030"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.66007968263487	1.33657358691181e-10	1.66007968263487
"HCON_00002040"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-5.23223205032847	4.25273663929579e-07	5.23223205032847
"HCON_00002050"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-6.87619920105732	4.10763903571576e-07	6.87619920105732
"HCON_00002080"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.516076026523045	1.06328679435298e-05	0.516076026523045
"HCON_00002100"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.86149119650337	0.000340711542616093	1.86149119650337
"HCON_00002110"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.91985453144181	3.01509539902409e-20	1.91985453144181
"HCON_00002120"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.64068231105093	0.063582576671937	2.64068231105093
"HCON_00002160"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.03484352780215	2.55553531017707e-27	1.03484352780215
"HCON_00002165"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.61457935427949	4.391453234848e-26	1.61457935427949
"HCON_00002168"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.20019825616323	0.239978062995149	0.20019825616323
"HCON_00002190"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.200575780344557	0.0410969545202905	0.200575780344557
"HCON_00002220"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.470615606470331	0.0177306620550828	0.470615606470331
"HCON_00002230"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.05465099238706	4.06307393033767e-10	1.05465099238706
"HCON_00002290"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.743717114620972	0.00150991302344391	0.743717114620972
"HCON_00002310"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.70748937470015	1.07874326958519e-07	1.70748937470015
"HCON_00002320"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.73394487899557	0.00674093599599422	1.73394487899557
"HCON_00002330"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.576150682636393	0.503563672750144	0.576150682636393
"HCON_00002340"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	2.29411816597829	0.236271734304367	2.29411816597829
"HCON_00002380"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	2.89032990551187	3.65970182513245e-17	2.89032990551187
"HCON_00002390"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.558770467006039	0.101821093138065	0.558770467006039
"HCON_00002430"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.200343103396525	0.554572484844036	0.200343103396525
"HCON_00002440"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-7.76931049188021	2.56053003024112e-09	7.76931049188021
"HCON_00002480"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-8.87725505615049	9.7605188136779e-13	8.87725505615049
"HCON_00002490"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.8115532774209	1.31037596492848e-136	2.8115532774209
"HCON_00002500"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.2900058502777	0.0658370942628986	0.2900058502777
"HCON_00002505"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.08204530144598	2.7009981021993e-42	2.08204530144598
"HCON_00002520"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.59574728915951	1.30558186431483e-17	1.59574728915951
"HCON_00002530"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.930647146096575	1.22730694646508e-06	0.930647146096575
"HCON_00002535"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.686967808026482	0.00269951410051432	0.686967808026482
"HCON_00002540"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.71445432529906	0.123313482796968	1.71445432529906
"HCON_00002550"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-3.44216653099285	2.48313453850584e-46	3.44216653099285
"HCON_00002580"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.361469116977735	0.00167991390751166	0.361469116977735
"HCON_00002600"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.809168826902712	1.50205930568728e-08	0.809168826902712
"HCON_00002610"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.53187000470279	5.92715479059832e-30	1.53187000470279
"HCON_00002620"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.66062764424012	3.66725662912826e-11	1.66062764424012
"HCON_00002625"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.29945718709553	3.17684485415556e-05	1.29945718709553
"HCON_00002650"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-6.34722497631089	4.5021330972968e-16	6.34722497631089
"HCON_00002704"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.17183755510996	0.00419072295968114	1.17183755510996
"HCON_00002750"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-7.26620263118905	1.36946516301643e-44	7.26620263118905
"HCON_00002760"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-6.12618172549955	1.98422963651668e-30	6.12618172549955
"HCON_00002770"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.0772587825230418	0.94637931528093	0.0772587825230418
"HCON_00002780"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.60521162322297	1.82093735956854e-09	0.60521162322297
"HCON_00002790"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.79702839717357	1.78960689303705e-28	1.79702839717357
"HCON_00002800"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.755823202040519	6.32463267566439e-09	0.755823202040519
"HCON_00002810"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.12341432311192	1.40892019424515e-15	1.12341432311192
"HCON_00002820"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.77006195311933	1.23510525119856e-05	1.77006195311933
"HCON_00002850"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	2.41065804106477	3.24233982693964e-64	2.41065804106477
"HCON_00002860"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.68916557135901	2.3772529290278e-30	1.68916557135901
"HCON_00002880"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.0783255323009672	0.601709876451808	0.0783255323009672
"HCON_00002890"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.10135835924529	5.86944995785326e-33	1.10135835924529
"HCON_00002900"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.112708234550319	0.418156943007867	0.112708234550319
"HCON_00002910"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	2.70922637954028	4.29969453613504e-49	2.70922637954028
"HCON_00002920"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.123598429803384	0.387789603287489	0.123598429803384
"HCON_00002925"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	2.26755511967354	0.182399782289172	2.26755511967354
"HCON_00002930"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.348726729375413	0.00768010913249731	0.348726729375413
"HCON_00002940"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.04438524693971	2.31813520878333e-11	1.04438524693971
"HCON_00002950"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.176424855372702	0.919988021874508	0.176424855372702
"HCON_00002970"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.693236165223461	0.0235673217563345	0.693236165223461
"HCON_00002980"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.8258373181296	3.57632678583609e-31	1.8258373181296
"HCON_00002990"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.803401193298191	1.15160061488692e-05	0.803401193298191
"HCON_00003000"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.477870689547572	0.00190587359285854	0.477870689547572
"HCON_00003010"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.53657568272499	1.95813565338395e-16	1.53657568272499
"HCON_00003050"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.65467780761365	4.34673098068582e-18	1.65467780761365
"HCON_00003055"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.58811228869403	5.24619389903449e-23	1.58811228869403
"HCON_00003080"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.163358653356408	0.427130906328605	0.163358653356408
"HCON_00003100"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.72319578342054	7.50935935302237e-107	2.72319578342054
"HCON_00003110"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-4.85047962228719	4.72137157348783e-14	4.85047962228719
"HCON_00003120"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-9.72094440117635	2.59611396776289e-20	9.72094440117635
"HCON_00003130"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-3.17291744377976	4.43169206213499e-58	3.17291744377976
"HCON_00003190"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-4.41411355944349	3.58730274028503e-69	4.41411355944349
"HCON_00003220"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-4.06305637200797	1.34199429764809e-24	4.06305637200797
"HCON_00003295"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-1.81971126548916	4.09248613298889e-20	1.81971126548916
"HCON_00003370"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.36302528817157	2.20708109843491e-31	2.36302528817157
"HCON_00003380"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-4.48929653793911	1.67478789978131e-22	4.48929653793911
"HCON_00003390"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-3.98692986227414	2.62442890640673e-16	3.98692986227414
"HCON_00003395"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-5.69303032945194	4.0025216107385e-05	5.69303032945194
"HCON_00003400"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	2.7385952799606	5.23559705843047e-45	2.7385952799606
"HCON_00003415"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	2.98566517707846	7.51125716467689e-61	2.98566517707846
"HCON_00003420"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	3.39105584824069	3.62181516932529e-80	3.39105584824069
"HCON_00003430"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.46222273284728	3.06946398362755e-18	1.46222273284728
"HCON_00003440"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.95278204866522	5.18682451626901e-20	1.95278204866522
"HCON_00003470"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.33066317553224	3.07474865499789e-17	1.33066317553224
"HCON_00003480"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-9.41221504858485	6.90473623705252e-19	9.41221504858485
"HCON_00003500"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-10.6364440265733	1.6664963265455e-18	10.6364440265733
"HCON_00003510"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-9.2662555481277	5.86083748132251e-11	9.2662555481277
"HCON_00003530"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-3.83146152319411	7.5909969235886e-38	3.83146152319411
"HCON_00003532"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-8.0939942174041	1.98345487509993e-10	8.0939942174041
"HCON_00003534"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.0396183997531086	0.961537434156558	0.0396183997531086
"HCON_00003535"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.992738142186091	0.00742255541736412	0.992738142186091
"HCON_00003550"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.790938153848993	0.237332876336566	0.790938153848993
"HCON_00003560"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-2.35529816359071	5.11106399227449e-15	2.35529816359071
"HCON_00003580"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.23815235286625	0.0870396177333614	0.23815235286625
"HCON_00003590"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.520608178653728	0.481660272048859	0.520608178653728
"HCON_00003610"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.222324357367009	0.0451714984013959	0.222324357367009
"HCON_00003630"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.392083183340189	0.000478626604395941	0.392083183340189
"HCON_00003640"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.769877038122736	0.00352077407209982	0.769877038122736
"HCON_00003652"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-0.505077892467254	0.808817688803242	0.505077892467254
"HCON_00003670"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.874717599721872	2.8583627225055e-05	0.874717599721872
"HCON_00003680"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-3.98336919647019	3.72307134633165e-62	3.98336919647019
"HCON_00003685"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	-6.15811333614422	1.94623328081783e-05	6.15811333614422
"HCON_00003690"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.385753292427318	0.00352618379595445	0.385753292427318
"HCON_00003700"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	1.61288385120711	2.30400271888147e-12	1.61288385120711
"HCON_00003710"	"hcontortus_chr1_Celeg_TT_arrow_pilon"	0.28851334352478	0.14845362875768	0.28851334352478
